Point in Time[s],State of Active Resource[]
93.58735105951119,1
94.58735105951119,0
105.05163779183692,1
108.05163779183692,0
113.45321629986749,1
116.45321629986749,0
165.60583223227394,1
167.60583223227394,0
180.58564770173976,1
182.58564770173976,0
190.56036332142398,1
191.56036332142398,0
198.60437806024657,1
199.60437806024657,0
238.02165074580896,1
241.02165074580896,0
275.95442479697374,1
277.7291834792883,2
277.95442479697374,2
278.1796661146592,1
279.95442479697374,0
311.2197616140802,1
314.2197616140802,0
321.9957936589646,1
322.9957936589646,0
339.4388804360014,1
341.4388804360014,0
347.0315552105333,1
349.0315552105333,0
351.7477096272694,1
353.7477096272694,0
372.9145417251684,1
373.9145417251684,0
379.1729512491459,1
380.1729512491459,0
388.402948703237,1
390.402948703237,0
404.74068843757357,1
406.74068843757357,0
406.8099018815122,1
407.8099018815122,0
419.97351485639956,1
421.37855878829487,2
421.97351485639956,2
422.56847092450425,1
422.97351485639956,0
432.19728466998316,1
434.9379709656225,2
435.19728466998316,2
435.4565983743438,1
438.19728466998316,0
479.898713465135,1
481.898713465135,0
482.55262560358494,1
484.55262560358494,0
494.7400961629203,1
496.7400961629203,0
509.31439380356306,1
511.31439380356306,0
558.0087556729832,1
561.0087556729832,0
